,GEOID_COUSUB,med_hh_inc
18923,0600000US3606368330,58534
18924,0600000US3606375011,-
18925,0600000US3606375748,31071
18926,0600000US3606381380,79549
18927,0600000US3606382370,64219
18928,0600000US3606502253,53551
18929,0600000US3606503155,55921
18930,0600000US3606503309,53529
18931,0600000US3606507366,61107
18932,0600000US3606508180,51776
18933,0600000US3606511858,47786
18934,0600000US3606519928,79191
18935,0600000US3606526297,46071
18936,0600000US3606526385,70817
18937,0600000US3606526627,49063
18938,0600000US3606539804,68246
18939,0600000US3606541762,70625
18940,0600000US3606545535,80053
18941,0600000US3606545755,59783
18942,0600000US3606550309,64502
18943,0600000US3606556330,72137
18944,0600000US3606561126,59293
18945,0600000US3606563418,48659
18946,0600000US3606565134,57917
18947,0600000US3606566993,63204
18948,0600000US3606571212,63519
18949,0600000US3606575280,69811
18950,0600000US3606576540,35394
18951,0600000US3606577123,64688
18952,0600000US3606577178,66683
18953,0600000US3606577486,59590
18954,0600000US3606579862,64398
18955,0600000US3606580533,69974
18956,0600000US3606581754,56601
18957,0600000US3606711913,69959
18958,0600000US3606715704,75561
18959,0600000US3606716067,71787
18960,0600000US3606720478,68460
18961,0600000US3606723800,55357
18962,0600000US3606724878,75192
18963,0600000US3606728519,57095
18964,0600000US3606740266,64375
18965,0600000US3606744039,83048
18966,0600000US3606745029,80068
18967,0600000US3606745491,73846
18968,0600000US3606754958,79363
18969,0600000US3606754980,-
18970,0600000US3606755651,74138
18971,0600000US3606759036,114804
18972,0600000US3606764815,56453
18973,0600000US3606767521,92000
18974,0600000US3606770057,93100
18975,0600000US3606773000,36308
18976,0600000US3606775638,70304
18977,0600000US3606776760,55577
18978,0600000US3606908378,74950
18979,0600000US3606912100,52891
18980,0600000US3606912144,49198
18981,0600000US3606912155,79157
18982,0600000US3606921699,69120
18983,0600000US3606925406,70607
18984,0600000US3606928640,40164
18985,0600000US3606928651,55833
18986,0600000US3606929531,59286
18987,0600000US3606935551,65833
18988,0600000US3606944864,51813
18989,0600000US3606949440,51196
18990,0600000US3606957529,64291
18991,0600000US3606961544,73235
18992,0600000US3606966289,69135
18993,0600000US3606968660,76250
18994,0600000US3606977387,96360
18995,0600000US3606979356,55337
18996,0600000US3607107003,99632
18997,0600000US3607115308,102985
18998,0600000US3607118300,93750
18999,0600000US3607118916,79966
19000,0600000US3607119961,54141
19001,0600000US3607129553,99343
19002,0600000US3607130631,98603
19003,0600000US3607131907,110326
19004,0600000US3607134550,95402
19005,0600000US3607147042,53572
19006,0600000US3607147713,90438
19007,0600000US3607147999,102126
19008,0600000US3607148153,77023
19009,0600000US3607148857,84632
19010,0600000US3607150034,37900
19011,0600000US3607150045,87602
19012,0600000US3607150848,79976
19013,0600000US3607156185,31858
19014,0600000US3607159388,39404
19015,0600000US3607175781,104327
19016,0600000US3607177992,69029
19017,0600000US3607178366,98567
19018,0600000US3607178839,90333
19019,0600000US3607182755,125082
19020,0600000US3607300000,-
19021,0600000US3607301044,41048
19022,0600000US3607304572,65625
19023,0600000US3607312496,60179
19024,0600000US3607315880,54231
19025,0600000US3607327958,54125
19026,0600000US3607339188,58333
19027,0600000US3607349286,47455
19028,0600000US3607361742,50095
19029,0600000US3607366751,45899
19030,0600000US3607383448,58860
19031,0600000US3607500000,-
19032,0600000US3607501055,50216
19033,0600000US3607501649,46250
19034,0600000US3607507674,62500
19035,0600000US3607517904,60185
19036,0600000US3607527815,43647
19037,0600000US3607529729,55533
19038,0600000US3607532028,50388
19039,0600000US3607532688,56588
19040,0600000US3607546822,60793
19041,0600000US3607547691,64338
19042,0600000US3607550342,56406
19043,0600000US3607555453,53702
19044,0600000US3607555574,39585
19045,0600000US3607555585,82414
19046,0600000US3607556154,51895
19047,0600000US3607556352,56335
19048,0600000US3607560873,48750
19049,0600000US3607561533,43030
19050,0600000US3607565079,64444
19051,0600000US3607565618,57071
19052,0600000US3607565992,61802
19053,0600000US3607577662,59750
19054,0600000US3607580500,61464
19055,0600000US3607582073,63438
19056,0600000US3607711209,53462
19057,0600000US3607711528,51905
19058,0600000US3607715253,61167
19059,0600000US3607719895,58125
19060,0600000US3607723613,55096
19061,0600000US3607724845,56750
19062,0600000US3607732589,52679
19063,0600000US3607741531,55064
19064,0600000US3607745920,49028
19065,0600000US3607746910,62543
19066,0600000US3607747240,53929
19067,0600000US3607748494,48750
19068,0600000US3607750485,59531
19069,0600000US3607754881,44029
19070,0600000US3607754892,56940
19071,0600000US3607755629,51757
19072,0600000US3607755695,76141
19073,0600000US3607758343,47463
19074,0600000US3607758420,53438
19075,0600000US3607761467,48393
19076,0600000US3607763638,55729
19077,0600000US3607770310,45455
19078,0600000US3607776012,53994
19079,0600000US3607779972,58750
19080,0600000US3607783129,46917
19081,0600000US3607912529,103152
19082,0600000US3607939331,93967
19083,0600000US3607956748,99188
19084,0600000US3607957584,110205
19085,0600000US3607960147,105392
19086,0600000US3607968924,101393
19087,0600000US3608160323,64987
19088,0600000US3608306189,52500
19089,0600000US3608310275,86000
19090,0600000US3608322117,84461
19091,0600000US3608329674,68806
19092,0600000US3608335463,54872
19093,0600000US3608349517,77981
19094,0600000US3608352100,73849
19095,0600000US3608357441,54375
19096,0600000US3608358398,79513
19097,0600000US3608358805,98495
19098,0600000US3608361148,55449
19099,0600000US3608365013,88107
19100,0600000US3608365486,74540
19101,0600000US3608365541,82480
19102,0600000US3608371102,69872
19103,0600000US3608375484,41804
19104,0600000US3608570915,79267
19105,0600000US3608715968,116819
19106,0600000US3608732765,73606
19107,0600000US3608755211,105267
19108,0600000US3608760510,69339
19109,0600000US3608771674,106723
19110,0600000US3608907938,51440
19111,0600000US3608912342,59316
19112,0600000US3608915792,48125
19113,0600000US3608916287,48068
19114,0600000US3608917409,58542
19115,0600000US3608920038,53661
19116,0600000US3608920335,43214
19117,0600000US3608923646,53681
19118,0600000US3608925791,44706
19119,0600000US3608927100,47210
19120,0600000US3608929608,35089
19121,0600000US3608931841,46607
19122,0600000US3608934176,43393
19123,0600000US3608935595,52279
19124,0600000US3608941564,45056
19125,0600000US3608942631,63070
19126,0600000US3608943588,69337
19127,0600000US3608944391,48750
19128,0600000US3608944490,52727
19129,0600000US3608946030,43428
19130,0600000US3608948582,50441
19131,0600000US3608951330,42343
19132,0600000US3608954485,42144
19133,0600000US3608955563,51860
19134,0600000US3608956374,52763
19135,0600000US3608957716,44500
19136,0600000US3608957771,56406
19137,0600000US3608958266,51719
19138,0600000US3608959575,53796
19139,0600000US3608963858,43359
19140,0600000US3608964221,48813
19141,0600000US3608971410,42982
19142,0600000US3608977739,59712
19143,0600000US3609104220,91565
19144,0600000US3609113926,84971
19145,0600000US3609116353,103452
19146,0600000US3609118223,57031
19147,0600000US3609119807,54107
19148,0600000US3609123591,58786
19149,0600000US3609128112,84330
19150,0600000US3609130444,81250
19151,0600000US3609131269,57216
19152,0600000US3609131489,84500
19153,0600000US3609144743,87962
19154,0600000US3609146360,45938
19155,0600000US3609147537,71786
19156,0600000US3609148318,63322
19157,0600000US3609153737,90877
19158,0600000US3609159949,71667
19159,0600000US3609165244,72431
19160,0600000US3609165255,78402
19161,0600000US3609171333,80278
19162,0600000US3609178531,65483
19163,0600000US3609182403,88479
19164,0600000US3609321006,86729
19165,0600000US3609329366,75085
19166,0600000US3609351264,109685
19167,0600000US3609359861,88077
19168,0600000US3609363935,70255
19169,0600000US3609365508,44826
19170,0600000US3609506893,52000
19171,0600000US3609510154,47750
19172,0600000US3609512452,58990
19173,0600000US3609516639,47835
19174,0600000US3609517651,53750
19175,0600000US3609524724,56083
19176,0600000US3609527826,46591
19177,0600000US3609528981,63750
19178,0600000US3609538440,52148
19179,0600000US3609546855,60694
19180,0600000US3609561599,51047
19181,0600000US3609565596,56905
19182,0600000US3609566542,59000
19183,0600000US3609566641,51480
19184,0600000US3609572070,56875
19185,0600000US3609583195,62596
19186,0600000US3609712914,50129
19187,0600000US3609713112,40119
19188,0600000US3609720676,48061
19189,0600000US3609733073,59636
19190,0600000US3609748186,47411
19191,0600000US3609755156,50000
19192,0600000US3609760763,60000
19193,0600000US3609775924,58500
19194,0600000US3609918663,61193
19195,0600000US3609925505,64498
19196,0600000US3609928640,-
19197,0600000US3609938858,53472
19198,0600000US3609943225,49261
19199,0600000US3609955827,46645
19200,0600000US3609963440,54545
19201,0600000US3609966333,54877
19202,0600000US3609975902,54917
19203,0600000US3609976958,53750
19204,0600000US3609978564,53291
19205,0600000US3610100287,53281
19206,0600000US3610103342,48669
19207,0600000US3610104770,40916
19208,0600000US3610107740,46875
19209,0600000US3610111880,46397
19210,0600000US3610111946,48484
19211,0600000US3610112265,52880
19212,0600000US3610112991,73900
19213,0600000US3610116738,52500
19214,0600000US3610118256,49539
19215,0600000US3610118267,61395
19216,0600000US3610119675,51447
19217,0600000US3610124647,69555
19218,0600000US3610127551,57734
19219,0600000US3610130741,60938
19220,0600000US3610132567,59837
19221,0600000US3610135661,62321
19222,0600000US3610135672,41861
19223,0600000US3610135683,47212
19224,0600000US3610135837,63229
19225,0600000US3610138319,40469
19226,0600000US3610142576,56319
19227,0600000US3610159718,49773
19228,0600000US3610159982,53409
19229,0600000US3610160653,45909
19230,0600000US3610173836,58750
19231,0600000US3610175440,51944
19232,0600000US3610175737,51250
19233,0600000US3610176496,55104
19234,0600000US3610178861,49875
19235,0600000US3610178883,55156
19236,0600000US3610181105,44375
19237,0600000US3610181457,50469
19238,0600000US3610182843,49150
19239,0600000US3610304000,89736
19240,0600000US3610310000,92569
19241,0600000US3610322194,97351
19242,0600000US3610337000,117992
19243,0600000US3610338000,94325
19244,0600000US3610359106,34423
19245,0600000US3610361984,72134
19246,0600000US3610366839,108125
19247,0600000US3610367059,-
19248,0600000US3610368000,123217
19249,0600000US3610368473,89199
19250,0600000US3610369463,80715
19251,0600000US3610506310,64745
19252,0600000US3610511759,68065
19253,0600000US3610516661,62778
19254,0600000US3610520104,56679
19255,0600000US3610525241,39971
19256,0600000US3610526528,79722
19257,0600000US3610527573,57734
19258,0600000US3610534473,53333
19259,0600000US3610542235,48556
19260,0600000US3610543786,70982
19261,0600000US3610544809,72679
19262,0600000US3610549847,73800
19263,0600000US3610563176,54932
19264,0600000US3610573627,43134
19265,0600000US3610575759,45000
19266,0600000US3610704671,46680
19267,0600000US3610706145,56042
19268,0600000US3610712221,59205
19269,0600000US3610749913,74779
19270,0600000US3610751121,66429
19271,0600000US3610755893,71716
19272,0600000US3610761511,52583
19273,0600000US3610770178,50994
19274,0600000US3610773968,50347
19275,0600000US3610912606,68558
19276,0600000US3610919620,71016
19277,0600000US3610920962,62985
19278,0600000US3610924548,57037
19279,0600000US3610930972,64472
19280,0600000US3610938077,32712
19281,0600000US3610938088,64206
19282,0600000US3610941234,69252
19283,0600000US3610950254,62450
19284,0600000US3610975990,70189
19285,0600000US3611120247,80972
19286,0600000US3611124691,69042
19287,0600000US3611128255,75399
19288,0600000US3611132116,50000
19289,0600000US3611137143,81125
19290,0600000US3611139727,48186
19291,0600000US3611139738,79583
19292,0600000US3611142994,69337
19293,0600000US3611145458,69258
19294,0600000US3611145722,80353
19295,0600000US3611150562,72500
19296,0600000US3611154749,68285
19297,0600000US3611158552,58205
19298,0600000US3611163011,60173
19299,0600000US3611163737,70566
19300,0600000US3611165299,60396
19301,0600000US3611166597,39219
19302,0600000US3611166674,83430
19303,0600000US3611175935,54658
19304,0600000US3611178828,47229
19305,0600000US3611183052,73356
19306,0600000US3611307234,60262
19307,0600000US3611315319,61146
19308,0600000US3611329333,48207
19309,0600000US3611331335,67917
19310,0600000US3611335639,64883
19311,0600000US3611338715,41983
19312,0600000US3611340519,61563
19313,0600000US3611340662,55657
19314,0600000US3611360356,74031
19315,0600000US3611371641,53750
19316,0600000US3611373814,51193
19317,0600000US3611378300,46632
19318,0600000US3611502561,54873
19319,0600000US3611511836,65947
19320,0600000US3611520885,66250
19321,0600000US3611522656,74231
19322,0600000US3611526715,70375
19323,0600000US3611526781,50512
19324,0600000US3611530037,45195
19325,0600000US3611530686,66974
19326,0600000US3611531885,59196
19327,0600000US3611532457,66250
19328,0600000US3611533040,51172
19329,0600000US3611538143,61250
19330,0600000US3611539650,48455
19331,0600000US3611560092,50625
19332,0600000US3611564782,57639
19333,0600000US3611581578,51037
19334,0600000US3611581633,44057
19335,0600000US3611700000,-
19336,0600000US3611702440,47554
19337,0600000US3611711473,50563
19338,0600000US3611728013,51107
19339,0600000US3611737165,69722
19340,0600000US3611743973,54274
19341,0600000US3611744160,59777
19342,0600000US3611745645,62882
19343,0600000US3611755013,62013
19344,0600000US3611756198,49160
19345,0600000US3611763605,57538
19346,0600000US3611765343,53333
19347,0600000US3611768220,50870
19348,0600000US3611778102,84214
19349,0600000US3611782040,62326
19350,0600000US3611782689,42375
19351,0600000US3611905320,126563
19352,0600000US3611918410,110885
19353,0600000US3611921820,120867
19354,0600000US3611930367,126240
19355,0600000US3611932413,124000
19356,0600000US3611942136,159808
19357,0600000US3611944842,125444
19358,0600000US3611948895,82330
19359,0600000US3611949011,112748
19360,0600000US3611949121,57109
19361,0600000US3611950078,228714
19362,0600000US3611950617,80918
19363,0600000US3611951693,186593
19364,0600000US3611953517,134185
19365,0600000US3611955541,86307
19366,0600000US3611956979,54494
19367,0600000US3611957012,152932
19368,0600000US3611959685,206810
19369,0600000US3611964309,180958
19370,0600000US3611964320,85765
19371,0600000US3611965442,"250,000+"
19372,0600000US3611968308,126677
19373,0600000US3611981677,84415
19374,0600000US3611984000,62380
19375,0600000US3611984077,121471
19376,0600000US3612102418,45323
19377,0600000US3612103012,62797
19378,0600000US3612105936,69598
19379,0600000US3612112782,52083
19380,0600000US3612118696,56042
19381,0600000US3612121369,62743
19382,0600000US3612127980,50183
19383,0600000US3612128596,46875
19384,0600000US3612138341,60530
19385,0600000US3612146877,63274
19386,0600000US3612155222,58393
19387,0600000US3612157254,54638
19388,0600000US3612157826,48846
19389,0600000US3612166773,77955
19390,0600000US3612178344,56438
19391,0600000US3612181325,58828
19392,0600000US3612304594,55682
19393,0600000US3612306002,67731
19394,0600000US3612338044,63977
19395,0600000US3612338583,72950
19396,0600000US3612347020,60694
19397,0600000US3612347504,37228
